BREED,GENDER_01,AGEATSURGERYmo,BODYWEIGHTKG,Taglia,BCS,YEAR,n_luxation,GENERATION,STEMSIZE,CUPSIZE,NECKSIZE,HEADSIZE,ALO,CUPRETROVERSION,STEMANTEVERSIONREAL,RECTUSFEMORISM.RELEASE,first_lux_days_after_thr,DIRECTION,LUX_CR,LUX_01
5,1,10.7,26.2,1,4.0,2020,-1.0,6,0,4,4,1,45.0,20,17.7,0,-1.0,-1.0,0,0
11,0,180.633333333333,24.2,1,4.0,2013,-1.0,4,3,2,5,0,45.0,7,25.9,0,-1.0,-1.0,0,0
8,0,77.6,46.5,1,5.0,2006,-1.0,3,1,3,5,0,45.0,17,22.5,0,-1.0,-1.0,0,0
10,0,15.8333333333333,33.4,1,6.0,2018,-1.0,6,0,3,4,0,46.0,17,14.6,0,-1.0,-1.0,0,0
11,1,17.0333333333333,13.3,0,4.0,2019,-1.0,6,9,1,2,0,40.0,20,16.0,0,-1.0,-1.0,0,0
3,0,7.03333333333333,32.0,1,5.0,2019,1.0,6,0,4,5,1,40.0,14,31.3,0,53.0,1.0,1,1
13,0,16.585385700303515,44.88072694271773,1,5.604484830150985,2012,1.3955151698490154,3,0,3,5,1,42.60448483015099,18,21.6291513959814,0,57.58206067939606,0.0,0,1
9,1,18.32209349941355,34.76160446312661,1,6.191977684366964,2016,1.0,5,1,3,4,0,42.80802231563304,15,29.154440168139466,0,260.2435648451558,0.0,0,1
10,0,77.5333333333333,36.0,1,5.0,2011,-1.0,4,0,3,4,0,45.0,16,27.7,0,-1.0,-1.0,0,0
10,0,23.5333333333333,32.0,1,6.0,2011,-1.0,4,3,2,4,0,45.0,20,31.3,0,-1.0,-1.0,0,0
12,0,72.7333333333333,33.0,1,5.0,2004,-1.0,3,3,2,5,0,46.0,15,17.7,0,-1.0,-1.0,0,0
3,0,7.401096220898856,26.0,1,4.532602519400762,2015,1.5326025194007622,6,1,3,4,0,41.06520503880152,15,18.49890377910114,0,6.391230232809145,0.0,0,1
12,0,14.6,26.5,1,5.0,2019,-1.0,6,3,2,4,0,40.0,18,24.2,0,-1.0,-1.0,1,0
9,1,8.76666666666667,35.0,1,6.0,2018,-1.0,6,1,8,5,1,43.0,20,31.3,0,-1.0,-1.0,1,0
11,0,55.7,18.4,0,4.0,2020,-1.0,6,2,2,4,0,40.0,12,22.5,0,-1.0,-1.0,0,0
10,1,10.605331005643677,28.561909666307482,1,5.0,2011,1.2554134846852194,4,0,3,4,0,51.48917303062956,12,31.3,0,27.277067423426097,0.0,1,1
11,0,79.3666666666667,17.4,0,5.0,2021,-1.0,6,2,1,4,0,40.0,20,16.5,0,-1.0,-1.0,0,0
5,1,71.9666666666667,31.2,1,5.0,2017,-1.0,5,0,4,4,1,45.0,5,22.5,2,-1.0,-1.0,0,0
5,0,166.0133794445995,42.74682285836637,1,5.084392380544543,2015,1.0,5,1,3,5,0,40.08439238054454,20,37.67132647439598,0,29.915607619455457,0.0,0,1
2,0,34.5666666666667,30.0,1,6.0,2012,-1.0,4,3,2,4,0,45.0,16,31.3,0,-1.0,-1.0,0,0
8,0,9.57,42.0,1,6.0,2011,1.0,4,1,3,4,0,42.0,16,27.7,0,32.0,0.0,0,1
10,0,58.8666666666667,30.0,1,5.0,2010,-1.0,4,3,2,4,0,43.0,17,37.3,0,-1.0,-1.0,0,0
10,1,9.06666666666667,26.8,1,5.0,2007,-1.0,3,0,2,4,0,46.0,11,31.3,0,-1.0,-1.0,0,0
12,0,11.2333333333333,38.7,1,5.0,2017,-1.0,5,1,4,5,1,42.0,20,27.7,2,-1.0,-1.0,0,0
9,0,12.014054154686857,37.112363470079515,1,5.0,2002,1.443818264960243,3,0,3,4,1,42.22472694015903,10,31.3,0,14.780908675198784,0.0,1,1
4,1,108.466666666667,40.0,1,6.0,2011,-1.0,4,1,3,4,0,39.0,20,31.3,0,-1.0,-1.0,0,0
9,0,9.454012148277782,35.07407745809517,1,4.768519364523791,2015,2.0,5,1,6,4,1,40.0,15,31.3,0,12.694441906428626,0.0,1,1
13,0,12.0666666666667,49.0,1,5.0,2021,-1.0,6,5,7,5,2,40.0,11,24.2,0,-1.0,-1.0,1,0
11,1,114.733333333333,21.0,1,5.0,2020,-1.0,6,3,2,4,0,40.0,22,22.5,0,-1.0,-1.0,0,0
2,0,152.966666666667,38.0,1,5.0,2010,-1.0,4,1,3,5,0,44.0,22,55.5,0,-1.0,-1.0,0,0
3,1,8.898690758687682,33.196540963726626,1,5.0,2016,1.8407125547571948,5,0,2,4,0,42.52213766427158,15,18.464579737165465,0,83.15928744524281,0.0,0,1
10,1,9.7,23.8,1,6.0,2021,-1.0,6,2,1,4,0,42.0,30,17.7,0,-1.0,-1.0,1,0
1,0,12.5,13.0,0,5.0,2011,-1.0,4,2,2,3,0,44.0,14,29.5,0,-1.0,-1.0,0,0
10,0,10.79328772788357,30.514814202598533,1,5.0,2014,1.0,4,0,3,4,0,38.227421154703556,16,25.84476914814342,0,36.0,0.0,1,1
5,1,6.36666666666667,21.5,1,4.0,2021,-1.0,6,2,2,3,0,45.0,28,24.2,0,-1.0,-1.0,1,0
8,0,22.8,46.2,1,5.0,2017,-1.0,5,1,6,5,1,40.0,25,14.6,0,-1.0,-1.0,0,0
12,0,25.7,29.2,1,5.0,2019,-1.0,6,0,4,4,1,45.0,15,19.2,0,-1.0,-1.0,1,0
11,0,9.150404857765066,34.83863281936101,1,4.018763625655696,2018,1.0,6,3,2,4,0,44.868654620410126,15,17.79006540314734,0,4.962472748688608,0.018763625655696115,0,1
4,1,26.9333333333333,28.3,1,5.0,2005,-1.0,3,3,2,4,0,49.0,12,27.7,0,-1.0,-1.0,0,0
5,0,45.3666666666667,32.2,1,5.0,2020,-1.0,6,3,4,4,1,46.0,24,27.7,0,-1.0,-1.0,0,0
5,0,57.27538310475492,25.0,1,5.0,2010,1.0,4,0,2,4,0,43.204750296305306,20,27.805300152385588,0,35.02925004232933,0.0,0,1
5,0,76.4666666666667,36.2,1,5.0,2014,-1.0,4,1,3,4,0,45.0,20,31.3,2,-1.0,-1.0,0,0
7,1,7.93333333333333,41.8,1,6.0,2018,-1.0,6,1,6,5,1,46.0,10,17.7,0,-1.0,-1.0,1,0
3,0,10.877077541154083,39.204619091977136,1,4.173753475307567,2021,1.0,6,0,4,4,1,40.69501390123027,20,19.478005560492107,0,20.347506950615134,0.0,1,1
10,1,9.63333333333333,27.5,1,6.0,2016,-1.0,5,0,4,4,1,50.0,22,41.7,2,-1.0,-1.0,1,0
5,0,22.3666666666667,35.5,1,5.0,2017,-1.0,5,1,4,4,1,46.0,25,27.7,1,-1.0,-1.0,1,0
3,0,9.6,40.0,1,6.0,2007,-1.0,3,1,3,4,0,49.0,0,33.3,0,-1.0,-1.0,0,0
5,1,71.19365325794772,67.85770008509527,1,6.994917860181974,2000,1.0,2,0,3,4,0,46.96442502127382,26,20.83506676474438,0,30.893275063821456,0.0,0,1
1,1,12.33580649085437,30.914908393209153,1,5.542545803395423,2010,1.457454196604577,4,3,2,4,0,45.45745419660458,27,33.12981678641831,0,846.0108968811602,0.5425458033954229,0,1
11,1,58.2333333333333,20.3,1,4.0,2019,-1.0,6,2,2,4,0,40.0,15,14.6,0,-1.0,-1.0,0,0
10,0,10.7451521232905,30.636297735942815,1,5.0,2014,1.0265426100238269,4,0,3,4,0,38.132713050119136,6,26.043330094128663,0,36.0,0.0,1,1
2,0,11.2,30.0,1,5.0,2007,-1.0,3,0,3,4,0,41.0,28,10.1,0,-1.0,-1.0,0,0
6,1,94.5666666666667,17.3,0,5.0,2003,-1.0,3,2,2,4,0,50.0,4,31.3,0,-1.0,-1.0,0,0
10,0,9.96666666666667,33.0,1,6.0,2006,-1.0,3,0,2,4,0,39.0,20,22.5,0,-1.0,-1.0,0,0
5,0,158.1,41.0,1,6.0,2010,-1.0,4,1,3,4,0,43.0,16,35.3,0,-1.0,-1.0,0,0
10,1,16.9333333333333,20.0,0,5.0,2009,-1.0,4,0,2,4,0,40.0,28,31.3,0,-1.0,-1.0,0,0
5,1,10.0666666666667,30.0,1,6.0,2005,-1.0,3,0,3,4,0,42.0,7,19.2,0,-1.0,-1.0,0,0
1,0,92.6666666666667,32.0,1,5.0,2015,-1.0,5,0,3,4,0,45.0,22,31.3,0,-1.0,-1.0,0,0
10,0,19.0,38.0,1,6.0,2007,-1.0,3,0,2,4,0,52.0,18,17.7,0,-1.0,-1.0,0,0
10,0,10.624573535685519,29.66377801186501,1,5.0,2014,1.0,4,0,3,4,0,39.27255331876227,16,25.59095133687202,0,36.0,0.0,1,1
3,0,8.925183276112277,38.952152877244664,1,5.0,2016,1.0,5,1,2,4,1,39.75438639171812,19,33.32041444800317,0,97.43700209930323,0.0,1,1
5,0,51.4333333333333,35.0,1,5.0,2009,-1.0,4,1,3,5,0,46.0,15,24.2,0,-1.0,-1.0,0,0
6,1,97.3,18.2,0,5.0,2018,-1.0,6,3,2,4,0,40.0,18,19.2,2,-1.0,-1.0,0,0
10,1,5.569635103799819,18.4,0,5.0,2016,1.0,5,2,2,4,0,40.0,15,22.5,0,84.0,0.0,0,1
8,1,17.9333333333333,40.5,1,5.0,1999,-1.0,2,0,6,5,1,40.0,15,33.3,0,-1.0,-1.0,0,0
8,1,41.5333333333333,38.2,1,5.0,2015,-1.0,5,1,3,5,0,43.0,15,25.9,0,-1.0,-1.0,0,0
10,0,61.2666666666667,30.0,1,5.0,2010,-1.0,4,3,2,4,0,40.0,38,35.3,0,-1.0,-1.0,0,0
5,0,94.46235284872144,29.113114294870897,1,5.0,2009,2.0,3,1,3,4,0,46.19288710194325,25,31.3,0,10.17041244313475,0.0,0,1
10,1,8.5,30.0,1,6.0,2012,1.0,4,0,3,4,0,46.0,15,35.3,0,49.0,1.0,1,1
7,0,16.1,54.5,1,7.0,2012,2.0,4,1,8,5,1,43.0,19,29.5,0,150.0,0.0,0,1
3,1,8.234868584816226,26.239782668390863,1,5.557975626217143,2016,1.5579756262171425,5,3,2,4,0,44.210121868914285,15,30.504356127190857,0,99.30429248539428,0.5579756262171425,0,1
6,0,31.5333333333333,20.5,1,5.0,2020,-1.0,6,2,2,4,0,40.0,25,17.7,0,-1.0,-1.0,0,0
2,0,49.0,38.0,1,6.0,2014,-1.0,4,1,6,4,1,45.0,10,22.5,2,-1.0,-1.0,0,0
2,0,50.4333333333333,29.7,1,5.0,2020,-1.0,6,3,2,4,0,40.0,14,24.2,0,-1.0,-1.0,0,0
10,0,10.6150144377279,30.984920624697963,1,5.0,2015,1.2590187497254215,4,0,3,4,1,38.51803749945084,15,25.45966812546678,0,34.96392500109832,0.0,1,1
3,0,52.7,47.1,1,5.0,2014,-1.0,4,1,6,4,1,41.0,32,10.1,0,-1.0,-1.0,0,0
10,0,90.2666666666667,42.9,1,6.0,2021,-1.0,6,0,7,5,2,43.0,18,20.8,2,-1.0,-1.0,0,0
10,1,8.03333333333333,23.5,1,5.0,2008,-1.0,3,0,2,3,0,45.0,20,27.7,0,-1.0,-1.0,0,0
10,0,9.987250258422286,31.808052468364874,1,5.0,2015,2.0,5,0,6,4,1,40.0,30,24.15638246302361,0,31.97315843878376,0.006710390304059954,1,1
10,0,10.579466901306795,25.5432001449248,1,5.0,2014,1.0,4,0,3,4,0,45.0,16,26.916000724624002,0,40.656001242212575,0.0,1,1
5,1,56.498392108082506,36.89077761096122,1,6.0,2000,1.3886527986298471,4,1,3,4,0,39.22269440274031,20,29.09915007506745,0,10.0,0.0,0,1
5,0,141.033333333333,23.2,1,4.0,2020,-1.0,6,0,4,5,1,45.0,15,22.5,0,-1.0,-1.0,0,0
1,0,105.3,19.1,0,4.0,2019,-1.0,6,2,1,4,0,44.0,17,24.2,0,-1.0,-1.0,0,0
5,1,7.96666666666667,25.0,1,5.0,2007,-1.0,3,0,3,4,0,36.0,17,27.7,0,-1.0,-1.0,0,0
5,0,157.633333333333,50.0,1,7.0,2010,-1.0,4,1,3,4,0,44.0,27,24.2,0,-1.0,-1.0,0,0
3,0,40.6666666666667,63.0,1,5.0,2005,-1.0,3,1,6,6,1,50.0,24,35.3,0,-1.0,-1.0,0,0
1,1,60.4666666666667,18.2,0,6.0,2021,-1.0,6,2,1,4,0,40.0,20,20.8,0,-1.0,-1.0,0,0
1,0,13.0666666666667,15.0,0,5.0,2021,-1.0,6,8,1,1,0,45.0,15,20.8,0,-1.0,-1.0,1,0
5,0,25.4666666666667,39.0,1,6.0,2009,-1.0,4,1,3,5,0,46.0,16,31.3,1,-1.0,-1.0,0,0
11,1,29.8666666666667,21.2,1,5.0,2019,-1.0,6,2,1,4,0,40.0,16,22.5,0,-1.0,-1.0,0,0
10,1,5.899466239567931,13.37139711708352,1,5.0,2013,1.1247140569113905,4,0,3,4,0,40.623570284556955,24,23.14851309593923,0,19.37414217073417,1.0,0,1
10,1,10.593703898345844,22.111967432529873,1,4.646096175005063,2011,1.646096175005063,4,3,2,4,0,45.0,23,33.88438470002025,0,26.646096175005063,0.0,1,1
5,1,41.4,32.6,1,5.0,2013,-1.0,4,1,3,4,0,45.0,22,31.3,2,-1.0,-1.0,0,0
5,1,63.2666666666667,34.5,1,5.0,2016,-1.0,5,0,4,4,1,40.0,20,24.2,0,-1.0,-1.0,0,0
5,0,98.2676965961479,37.38951641408937,1,5.0,2005,1.7283130289309958,3,0,3,4,0,49.55481726037896,22,31.3,0,10.184939086792987,0.0,0,1
5,1,51.0666666666667,31.5,1,5.0,2016,-1.0,5,0,4,5,1,38.0,28,31.3,2,-1.0,-1.0,0,0
13,0,36.4,70.0,1,7.0,2009,-1.0,4,1,6,5,1,43.0,22,33.3,0,-1.0,-1.0,0,0
10,1,39.6,29.2,1,6.0,2016,-1.0,5,3,4,4,1,44.0,25,24.2,2,-1.0,-1.0,0,0
6,0,10.2333333333333,17.0,0,5.0,2020,-1.0,6,2,2,4,0,38.0,15,19.2,0,-1.0,-1.0,0,0
1,0,15.394353714161928,54.864387779084346,1,5.405671806883759,2005,1.0,3,0,2,4,0,40.610544204793364,13,37.21656467407283,0,1713.3078212854507,0.12210884095867247,0,1
12,1,9.03333333333333,34.4,1,5.0,2020,-1.0,6,0,6,4,1,46.0,22,17.7,0,-1.0,-1.0,0,0
5,1,92.2666666666667,40.3,1,6.0,2015,-1.0,5,1,6,5,1,43.0,20,33.3,2,-1.0,-1.0,0,0
10,0,99.4666666666667,31.1,1,5.0,2005,-1.0,3,0,2,4,0,48.0,7,22.5,0,-1.0,-1.0,0,0
3,1,56.31006534809438,35.43276398524669,1,6.0,2000,1.5709045018441643,4,1,3,5,0,38.85819099631167,17,29.75525620663899,0,10.0,0.0,0,1
3,0,16.0333333333333,45.0,1,5.0,2011,-1.0,4,1,6,4,1,52.0,24,31.3,0,-1.0,-1.0,0,0
5,0,64.1333333333333,31.2,1,5.0,2017,-1.0,5,0,3,5,0,48.0,20,20.8,2,-1.0,-1.0,0,0
1,0,120.6,40.0,1,5.0,2011,-1.0,4,0,3,5,0,52.0,25,41.7,0,-1.0,-1.0,0,0
10,1,11.0333333333333,25.0,1,5.0,2008,-1.0,3,3,2,4,0,42.0,26,39.5,0,-1.0,-1.0,0,0
10,1,9.0,27.0,1,6.5,2016,-1.0,5,3,2,4,0,43.0,18,20.8,0,-1.0,-1.0,1,0
5,1,93.8666666666667,40.5,1,7.0,2011,-1.0,4,1,3,4,0,45.0,17,29.5,0,-1.0,-1.0,0,0
7,0,23.128964346014097,49.23939888039883,1,5.0,2011,2.0,3,1,3,4,0,49.23939888039883,20,31.3,0,25.281803358803508,0.0,0,1
3,0,8.53333333333333,28.1,1,4.0,2015,1.0,5,0,3,4,0,42.0,10,27.7,2,19.0,0.0,1,1
3,1,55.507611531724855,41.94009111335229,1,5.850762222049823,2000,1.1492377779501761,2,1,3,4,0,41.49237777950176,17,28.237256000620633,0,9.403048888199296,0.0,0,1
5,0,18.9,34.0,1,5.0,2003,-1.0,3,0,3,4,0,50.0,20,31.3,0,-1.0,-1.0,0,0
5,0,27.1,39.4,1,5.0,2014,-1.0,4,1,6,4,1,40.0,19,35.3,2,-1.0,-1.0,0,0
11,0,10.2333333333333,21.0,1,4.0,2021,-1.0,6,3,2,4,0,40.0,23,24.2,0,-1.0,-1.0,1,0
9,1,14.815585072194603,37.90579002358429,1,5.052338875786508,2018,1.0523388757865084,4,1,3,5,0,50.94766112421349,15,18.22338875786508,0,6.209355503146034,0.0,0,1
11,0,56.61226257965642,20.38147701056722,1,4.23024616842787,2010,1.0,4,0,2,3,0,43.0,26,38.476553642009826,0,33.46049233685574,0.0,0,1
10,1,8.46666666666667,31.8,1,6.0,2021,-1.0,6,0,4,4,1,40.0,13,17.7,0,-1.0,-1.0,0,0
10,0,14.662501365551167,23.14718249399403,1,5.0,2012,1.636070763729825,4,0,3,4,0,43.180353818649124,14,28.716102422481757,0,25.27214152745965,0.0,1,1
6,1,64.2,14.0,0,6.0,2012,-1.0,4,2,1,3,0,35.0,10,33.3,2,-1.0,-1.0,0,0
5,0,12.8666666666667,29.7,1,4.0,2021,-1.0,6,0,4,4,1,42.0,22,22.5,2,-1.0,-1.0,0,0
12,0,10.9333333333333,31.5,1,5.0,2021,-1.0,6,0,4,4,1,40.0,24,24.2,0,-1.0,-1.0,0,0
7,0,10.504867015924374,37.59914459779951,1,5.0,2016,1.0,5,1,4,5,1,39.47814757043233,15,30.353301233162917,0,87.58954822377194,0.38646084115914714,1,1
1,0,20.2,25.3,1,7.0,2020,-1.0,6,3,2,4,0,45.0,24,22.5,0,-1.0,-1.0,0,0
5,1,74.6666666666667,34.9,1,6.0,2021,-1.0,6,1,7,4,2,40.0,16,27.7,1,-1.0,-1.0,0,0
5,1,20.5666666666667,22.5,1,4.0,2017,-1.0,5,3,2,4,0,38.0,17,17.7,2,-1.0,-1.0,0,0
8,0,59.5,36.0,1,5.0,2010,-1.0,4,0,3,4,0,41.0,11,41.7,0,-1.0,-1.0,0,0
9,0,16.3,44.0,1,5.0,2021,-1.0,6,0,4,4,1,46.0,20,17.7,0,-1.0,-1.0,1,0
12,0,62.2,26.3,1,5.0,2010,-1.0,4,0,2,4,0,43.0,32,31.3,0,-1.0,-1.0,0,0
10,0,14.9333333333333,30.4,1,5.0,2009,-1.0,4,0,2,4,0,44.0,18,31.3,0,-1.0,-1.0,0,0
12,1,11.5333333333333,28.7,1,5.0,2013,-1.0,4,0,3,4,0,41.0,23,31.3,2,-1.0,-1.0,1,0
8,0,23.4,48.0,1,6.0,2008,-1.0,3,1,3,4,0,45.0,17,19.2,0,-1.0,-1.0,0,0
12,0,8.86666666666667,30.7,1,5.0,2021,-1.0,6,0,4,4,1,40.0,26,22.5,0,-1.0,-1.0,0,0
10,1,37.0666666666667,29.0,1,6.0,2012,-1.0,4,0,2,4,0,45.0,18,14.6,0,-1.0,-1.0,0,0
12,1,10.7,32.6,1,6.0,2021,-1.0,6,0,4,4,1,45.0,15,27.7,0,-1.0,-1.0,1,0
7,0,9.540566149311026,48.35102536323821,1,6.2675512681619105,2004,2.0,3,1,8,6,1,39.21061521794292,15,26.09961400394956,0,9.407961413457192,0.0,0,1
10,1,78.8333333333333,33.0,1,6.0,2016,-1.0,5,0,4,4,1,45.0,18,27.7,0,-1.0,-1.0,0,0
2,1,9.9,16.8,0,4.0,2021,-1.0,6,3,1,4,0,43.0,18,22.5,0,-1.0,-1.0,0,0
1,0,59.5666666666667,19.5,0,5.0,2011,-1.0,4,3,2,3,0,38.0,16,37.3,0,-1.0,-1.0,0,0
3,0,14.6,47.5,1,5.0,2013,-1.0,4,1,5,4,0,40.0,19,49.5,2,-1.0,-1.0,0,0
9,0,9.034274255662407,39.32477949397812,1,5.474968499139732,2015,2.0,5,1,6,5,1,38.100126003441076,15,27.927723656107904,0,9.625157504301342,0.0,1,1
5,1,57.68081237963015,49.50186254412578,1,6.383395418137526,2000,1.0,4,0,3,4,0,47.616604581862475,15,23.944683367498616,0,22.984140435787836,0.0,0,1
10,1,11.0333333333333,28.1,1,7.0,2014,-1.0,4,0,3,4,0,45.0,18,27.7,0,-1.0,-1.0,0,0
3,1,7.93333333333333,35.1,1,5.0,2015,-1.0,5,1,6,5,1,40.0,20,31.3,0,-1.0,-1.0,1,0
11,0,17.8666666666667,13.3,0,5.0,2006,-1.0,3,2,1,3,0,45.0,5,27.7,0,-1.0,-1.0,0,0
12,1,12.3333333333333,29.6,1,4.0,2019,-1.0,6,3,2,4,0,43.0,14,24.2,0,-1.0,-1.0,0,0
8,0,9.046183968027982,35.48535849894979,1,5.1608254690781905,2017,2.0,3,0,6,4,1,40.80412734539095,10,31.3,0,11.51752359276543,0.0,1,1
10,1,13.7333333333333,25.0,1,5.0,2009,-1.0,4,0,2,4,0,41.0,18,33.3,0,-1.0,-1.0,0,0
7,0,6.36666666666667,36.4,1,5.0,2015,-1.0,5,1,6,5,1,40.0,20,35.3,0,-1.0,-1.0,1,0
3,1,7.407165625402048,30.674914566958304,1,5.275483148601382,2016,1.2754831486013818,5,3,2,4,0,45.62258425699309,15,29.995869667482488,0,102.69420221678342,0.2754831486013819,0,1
5,1,84.1,30.3,1,5.0,2013,-1.0,4,1,3,4,0,38.0,18,25.9,2,-1.0,-1.0,0,0
5,1,9.66666666666667,28.0,1,5.0,2009,-1.0,4,0,3,4,0,38.0,15,22.5,0,-1.0,-1.0,0,0
11,1,22.5,17.6,0,4.0,2020,-1.0,6,2,1,4,0,40.0,22,24.2,0,-1.0,-1.0,0,0
11,0,128.1,22.0,1,5.0,2020,-1.0,6,2,1,4,0,43.0,20,14.6,0,-1.0,-1.0,1,0
5,1,66.0666666666667,32.0,1,6.0,2011,-1.0,4,0,3,4,0,45.0,15,31.3,0,-1.0,-1.0,0,0
3,0,55.5666666666667,35.5,1,5.0,2011,-1.0,4,0,3,4,0,45.0,23,35.3,0,-1.0,-1.0,0,0
10,0,8.008125733245555,35.1935476440182,1,5.4562210920026,2016,1.4562210920026009,6,0,3,5,1,43.6497687360208,14,29.657604068790636,0,53.9124421840052,0.5437789079973993,1,1
12,1,11.1333333333333,26.0,1,5.0,2020,-1.0,6,0,4,4,1,45.0,15,19.2,0,-1.0,-1.0,1,0
13,0,104.933333333333,41.8,1,6.0,2015,-1.0,5,1,6,5,1,45.0,25,41.7,1,-1.0,-1.0,0,0
10,0,11.478630720357067,27.53869398659156,1,4.4677550111737006,2012,1.0,4,0,3,4,0,41.0644899776526,10,26.062857460892047,0,21.338775055868503,0.0,1,1
12,1,64.0666666666667,28.6,1,6.0,2013,-1.0,4,0,3,4,0,38.0,24,27.7,2,-1.0,-1.0,0,0
5,0,9.6,38.5,1,4.0,2019,-1.0,6,1,7,5,3,43.0,17,24.2,0,-1.0,-1.0,1,0
5,1,103.0,25.0,1,5.0,2003,-1.0,3,3,2,4,0,43.0,10,24.2,0,-1.0,-1.0,0,0
11,0,94.9,24.0,1,5.0,2013,-1.0,4,3,2,4,0,38.0,11,25.9,0,-1.0,-1.0,0,0
7,0,8.400119402762867,51.84156143219742,1,5.115843856780257,2021,1.1158438567802578,3,1,3,5,0,49.262342148296135,15,27.294546501269096,0,7.884156143219743,0.0,0,1
10,1,84.3333333333333,34.0,1,7.0,2019,-1.0,6,0,3,4,0,45.0,20,20.8,0,-1.0,-1.0,0,0
9,0,12.153780193549583,32.98533294295374,1,5.0,2021,1.0,6,0,4,4,1,40.98533294295374,14,19.377471390259792,0,63.8386623724911,0.01466705704626381,0,1
5,1,11.6333333333333,27.1,1,5.0,2021,-1.0,6,0,4,4,1,40.0,13,17.7,1,-1.0,-1.0,0,0
12,1,34.8333333333333,33.7,1,5.0,2015,-1.0,5,1,3,5,0,42.0,17,31.3,0,-1.0,-1.0,0,0
6,0,53.9,19.7,0,5.0,2019,-1.0,6,3,2,4,0,40.0,17,22.5,0,-1.0,-1.0,0,0
5,1,11.9333333333333,27.0,1,5.0,2008,-1.0,3,0,2,4,0,45.0,15,27.7,0,-1.0,-1.0,0,0
9,1,10.1,32.9,1,5.0,2021,-1.0,6,0,4,5,1,45.0,20,24.2,0,-1.0,-1.0,1,0
9,0,91.097563746226,24.527643886275648,1,5.263386876944077,1999,1.8683065615279615,5,0,3,5,0,40.263386876944075,15,34.29912986761251,0,365.43557583738004,0.8683065615279615,0,1
10,0,41.21251499701002,24.39817741625088,1,5.0,2009,2.0,4,0,3,4,0,45.0,15,33.540729033499645,0,1321.907606430506,0.0,0,1
9,0,11.725074708926154,42.69850025182751,1,5.0,2015,1.6240071100586886,5,1,6,4,1,46.87202133017607,25,25.51597511479459,0,35.120035550293444,0.0,1,1
5,0,110.766666666667,42.0,1,6.0,2001,-1.0,2,1,6,6,1,45.0,23,27.7,0,-1.0,-1.0,0,0
5,1,66.4333333333333,26.0,1,5.0,2005,-1.0,3,0,3,4,0,46.0,7,31.3,0,-1.0,-1.0,0,0
12,0,81.97540076801945,47.83098667845401,1,5.0,2006,1.3800745089372053,3,0,3,4,0,49.52029803574882,20,31.3,0,16.579329419565152,0.0,0,1
10,0,85.2,39.5,1,6.0,2011,-1.0,4,0,3,4,0,45.0,19,31.3,0,-1.0,-1.0,0,0
13,0,18.867249244793992,50.148388188605566,1,6.108918341846731,2012,1.0,3,0,3,4,1,43.435673367386926,18,23.82967763772111,0,56.54459170923366,0.0,0,1
9,0,9.36666666666667,44.5,1,5.0,2019,-1.0,6,1,9,5,3,46.0,19,22.5,0,-1.0,-1.0,1,0
2,0,9.4,28.0,1,5.0,1999,-1.0,2,0,3,5,0,35.0,3,11.5,0,-1.0,-1.0,0,0
3,0,10.2333333333333,25.5,1,5.0,2017,-1.0,5,3,2,4,0,45.0,15,14.6,2,-1.0,-1.0,0,0
6,0,10.0666666666667,18.0,0,5.0,2005,-1.0,3,3,2,3,0,45.0,16,27.7,0,-1.0,-1.0,0,0
12,1,65.3,33.0,1,5.0,2005,-1.0,3,3,2,4,0,45.0,13,27.7,0,-1.0,-1.0,0,0
1,0,74.1666666666667,25.7,1,4.0,2021,-1.0,6,3,4,5,1,46.0,20,27.7,0,-1.0,-1.0,0,0
6,0,6.73333333333333,17.8,0,5.0,2021,-1.0,6,2,1,4,0,40.0,22,17.7,0,-1.0,-1.0,1,0
5,0,9.4,36.0,1,5.0,2017,2.0,5,0,6,4,1,40.0,10,31.3,0,12.0,0.0,1,1
5,0,6.93333333333333,35.0,1,5.0,2006,-1.0,3,0,3,4,0,42.0,25,27.7,0,-1.0,-1.0,0,0
10,1,8.23333333333333,28.4,1,6.0,2014,-1.0,4,0,3,4,0,40.0,20,39.5,0,-1.0,-1.0,0,0
6,0,69.1333333333333,30.0,1,6.0,2008,-1.0,3,3,2,4,0,46.0,24,31.3,0,-1.0,-1.0,0,0
2,1,9.96666666666667,20.0,0,5.0,2008,-1.0,3,3,1,3,0,48.0,4,14.6,0,-1.0,-1.0,0,0
5,1,139.266666666667,36.0,1,7.0,2012,-1.0,4,1,3,4,0,46.0,10,35.3,0,-1.0,-1.0,0,0
10,0,16.0,33.0,1,5.0,2004,-1.0,3,3,2,4,0,46.0,8,31.3,0,-1.0,-1.0,0,0
2,0,65.1666666666667,33.0,1,5.0,2020,-1.0,6,0,4,5,1,42.0,15,20.8,0,-1.0,-1.0,0,0
5,0,59.4333333333333,43.0,1,6.0,1997,-1.0,1,0,8,6,1,48.0,8,5.7,0,-1.0,-1.0,0,0
9,0,8.73333333333333,34.7,1,5.0,2015,1.0,5,1,6,4,1,40.0,25,31.3,0,30.0,0.0,1,1
2,1,10.3666666666667,22.3,1,6.0,2018,-1.0,6,3,2,4,0,40.0,22,17.7,0,-1.0,-1.0,0,0
8,1,94.8,46.4,1,6.0,2013,-1.0,4,1,3,4,0,38.0,17,35.3,0,-1.0,-1.0,0,0
